Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
2009,3,1,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGADING SOWING TIME OF OKRA CROP ,THE SOWING TIME OF OKRA FEBMARCH,29.8573,76.4545
2009,3,1,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING SOWING TIME OF OKRA ,I TOLD THE KISAN : FEB TO MARCH ,29.8573,76.4545
2009,3,2,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE SOWING TIME OF OKRA CROP ,I TOLD THE KISAN THE SOWING TIME OF OKRA CROP IS 15 FEB TO MARCH,29.8573,76.4545
2009,3,2,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL TELLA OF CAULIFIOWER CROP ,SPRAY TO ENDOSULPHAN  500 ML IN 200 LITRE OF WATER ACRE ,29.8573,76.4545
2009,3,2,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE FIXED DATE IN KISAN MELA IN HISAR ,I TOLD THE NO FIXED DATE ,29.8573,76.4545
2009,3,2,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE SUBSIDY ON ROTAVATER,I TOLD THE KISAN TO CONTECT ADOAgCONCERED IN BLOCK,29.8573,76.4545
2009,3,2,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING TO THE SOWING TIME OF OKRA CROP,I TOLD THE KISAN TO THE SOWING TIME OF OKRA CROP IS FEB  MAR,29.8573,76.4545
2009,3,2,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,HOW TO CONTROL LEAF SPOT IN EUCALYPTUS,SPRAY TO 2 GM  LITRE OF WATER ,29.8573,76.4545
2009,3,2,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE SOWING TIME OF OKRA ,I TOLD THE KISAN THE SOWING TIME OF OKRA CROP IS 15FEB TO MARCH,29.8573,76.4545
2009,3,2,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING TO THE SUBSIDY ON SPRAY PUMP ,I TOLD THE KISAN THE SUBSIDY ON SPRAY PUMP IS 50IN HARYANA STATE PLEASE CONTECT ADOAGCONCERD IN AGRICULTURE GODAM,29.8573,76.4545
2009,3,2,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING TO IMPROVED THE VARITIES OF OKRA CROP ,I TOLD THE KISAN TO IMPROVED THE VARITIES OF OKRA CROP IS HISAR UNNAT PUSA SAVNI,29.8573,76.4545
2009,3,3,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,PROBLEM OF WOUND WORM,Escalated Level 2,29.8573,76.4545
2009,3,3,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE SUBSIDY ON SPRAY PUMP,I TOLD THE KISAN THE SUBSIDY ON SPRAY PUMP IS 50IN HARYANA STATE,29.8573,76.4545
2009,3,4,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING CUTTING TIME OF ROSE PLANT ,THE CUTTING TIME OF ROSE  OCTNOV,29.8573,76.4545
2009,3,4,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL OF TELA IN WHAET CROP ,SPRAY TO ENDOSULFAN 35EC  500ML IN 250 LITER OF WATERACRE,29.8573,76.4545
2009,3,4,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE SUBSIDY ON SPRAY PUMP ,I TOLD THE KISAN THE SUBSIDY ON SPRAY PUMP IS 50IN HARYANA STATEPLESE CONTACT ADOagCONCERD IN BLOCK,29.8573,76.4545
2009,3,4,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING TO IMPROVED THE VARITIES OF OKRA CROP ,I TOLD THE KISAN TO IMPROVED THE VARITIES OF OKRA CROP IS HISAR UNNAT PUSA SAVNI,29.8573,76.4545
2009,3,5,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,PROBLEM OF HEATING,Escalated Level 2,29.8573,76.4545
2009,3,5,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF OKRA CROP ,I TOLD THE KISAN THE IMPROVED VARITIES OF OKRA CROP  PUSA SAVNI  HISAR UNNAT  BARSA UPHAR ,29.8573,76.4545
2009,3,5,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHRING IN DISTT HISAR ,TODAY IS NO CHANCE RAIN ,29.8573,76.4545
2009,3,5,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW RO CONTROL BLIGHT IN TAMATO CROP ,SPRAY TO INDOFIL M45  400 GM IN 200 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,3,5,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE SUBSIDY ON DRIP PUMP,I TOLD THE KISAN TO CONTECT TO ADOAGBTIN CONCERD IN BLOCK,29.8573,76.4545
2009,3,5,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING ABOUT WEATHER OF HISAR ,I TOLD THE KISAN TODAY IS CLOUDY BUT TOMORROW IS CLEAR ,29.8573,76.4545
2009,3,5,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING SOWING TIME OF SUGAR CANE,I TOLD THE KISAN SOWING TIME OF SUGAR CANE :15 FEB MARCH,29.8573,76.4545
2009,3,5,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,PROBLEM OF HEATING ,Escalation Level 2,29.8573,76.4545
2009,3,5,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE SUBSIDY ON SPRAY PUMP ,I TOLD THE KISAN THE SUBSIDY ON SPRAY PUMP IS 50IN HARYANA STATE PLEASE CONTCET ADOAGCONCERD IN AGRICULTUER GODAM,29.8573,76.4545
2009,3,5,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING SOWING TIME OF SUGAR CANE,I TOLD THE KISAN SOWING TIME OF SUGAR CANE :15 FEB TO FULL MARCH ,29.8573,76.4545
2009,3,6,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL BLIGHT OF TAMATO CROP ,SPRAY TO INDOFIL M 400GM IN 200 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,3,6,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL OF GREEN TELA IN OKRA CROP ,SPRAY TO MALATHION 50EC  300ML IN 250 LITER OF WATERACRE,29.8573,76.4545
2009,3,7,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING KISAN MELA IN HISAR ,I TOLD THE KISAN 1718 MARCH KISAN MELA IN HISAR ,29.8573,76.4545
2009,3,9,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,PROBLEM OF HEATING,Escalated Level 2,29.8573,76.4545
2009,3,10,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER,TODAY IS NO CHANCE OF RAIN,29.8573,76.4545
2009,3,10,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING KISAN MELA IN HISAR UNI,I TOLD THE KISAN : 1718 MARCH KISAN MELA IN HISAR UNI,29.8573,76.4545
2009,3,10,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL OF GREEN TELA IN OKRA CROP ,SPRAY TO MELATHION 50EC  300ML IN 200 LITER OF WATERACRE,29.8573,76.4545
2009,3,11,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER ,TO DAY IS NO CHANCE OF RIAN,29.8573,76.4545
2009,3,12,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE SUBSIDY ON SPRAY PUMP ,I TOLD THE KISAN THE SUBSIDY ON SPRAY PUMP IS 50PLEASE CONTECT ADOAGCONCERD IN AGRICUTURE GODAM,29.8573,76.4545
2009,3,12,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,THE SOWING TIME OF OKRA CROP,THE SOWING TIME OF OKRA CROP IS 15 FEB TO MARCH,29.8573,76.4545
2009,3,12,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL OF DOWNY MILDEW IN CHAPPAN PUMPKIN ,SPRAY TO INDOFIL M-45  400GM IN 200 LITER OF WATERACRE,29.8573,76.4545
2009,3,13,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING KISAN MELA IN HISAR ,I TOLD THE KISAN 17-18 MARCH KISAN MELAIN HISAR ,29.8573,76.4545
2009,3,13,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,PROBLEM OF WOUND WORM ,Escalated Level 2,29.8573,76.4545
2009,3,14,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,CONTROL OF PERPIL BLIUCH IN ONOIN CROP,SPRAY OF DAITHANE M 45  400 GM IN 200 LITERS OF WATER PER ACR,29.8573,76.4545
2009,3,14,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,SOWING TIME OF PUMPKIN CROP ,I TOLD THE KISAN SOWING TIME OF PUMPKIN CROP :- FEB-MARCH ,29.8573,76.4545
2009,3,14,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,SEED RATE OF OKRA CROP ,SEED RATE OF OKRA CROP :- 16-18 KG ACRE ,29.8573,76.4545
2009,3,15,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL OF TELA IN OKRA CROP ,SPRAY TO MALATHION 50EC  300ML IN 250 LITER OF WATERACRE,29.8573,76.4545
2009,3,16,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,PROBLEM OF HEATING ,Escalation Level 2,29.8573,76.4545
2009,3,16,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS NO CHANCE OF RAIN,29.8573,76.4545
2009,3,16,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS NO CHANCE OF RAIN,29.8573,76.4545
2009,3,16,Miscellaneous,HISSAR,9999,RABI,,HARYANA,INFORMATION REGARDING ABOUT KISAN MELA IN HISAR ,I TOLD THE KISAN - KISAN MELA IN HISAR 17 TO 18 MARCH,29.8573,76.4545
2009,3,16,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,PROBLEM OF HEATING,ESCALATED LAVEL -2,29.8573,76.4545
2009,3,16,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING KISAN MELA IN HISAR UNI,I TOLD THE KISAN MELA 17-18 MARCH HISAR UNI,29.8573,76.4545
2009,3,17,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING HAU KISAN MELA,THE KISAN MELA IS ON 17 - 18 MARCH,29.8573,76.4545
2009,3,17,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,PROBLEM OF HEATING ,Escalated Level 2,29.8573,76.4545
2009,3,17,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING KISAN MELA IN HISAR ,THE DATE OF KISAN MELA IN HISAR  17-18 MARCH,29.8573,76.4545
2009,3,18,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,CONTROL OF WHITE FLY IN OKRA CROP,SPRAY MALATHION 300 ML IN 200 LITER OF WATER PER ACRE,29.8573,76.4545
2009,3,18,Miscellaneous,HISSAR,9999,RABI,,HARYANA,HOW TO CONTROL THRIPES IN CHHILI CROP ,SPRAYU TO MALATHION  400 ML IN 200 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,3,20,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE SUBSIDY ON SPRAY PUMP,Escalated Level 2,29.8573,76.4545
2009,3,20,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING IMPROVED THE SOWING TIME OF COTTAN CROP,I TOLD THE KISAN SOWING TIME OF COTTAN CROP:- 15 APRIL TO JUN,29.8573,76.4545
2009,3,20,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF OKRA CROP ,IMPROVED VARITIES OF OKRA CROP PUSA SAVNI  HISAR UNNAT BARSA UPHAR,29.8573,76.4545
2009,3,20,Miscellaneous,HISSAR,9999,RABI,,HARYANA,INFORMATION REGARDING ABOUT WEATHER OF HISAR ,I TOLD THE KISAN :- TODAY IS 30  CHANCE OF RAIN ,29.8573,76.4545
2009,3,20,Miscellaneous,HISSAR,9999,RABI,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF OKRA CROP ,IMPROVED VARITIES OF OKRA CROP PUSA SAVNI  HISAR UNNAT BARSA UPHAR,29.8573,76.4545
2009,3,20,Miscellaneous,HISSAR,9999,RABI,,HARYANA,INFORMATION REGARDING ABOUT KISAN MELA IN LUDHIANA UNI ,I TOLD THE KISAN KISAN MELA IN LUDHIANA IS IN 19 TO 20 MARCH 2009 ,29.8573,76.4545
2009,3,21,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,PROBLEM OF PROBLEM OF DISITIVE SYSTEM ,Escalated Level 2,29.8573,76.4545
2009,3,21,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING IMPROVED THE VARITIES OF URD CROP,I TOLD THE KISAN IMPROVED THE VARITIES OF URD CROP:-T - 9,29.8573,76.4545
2009,3,21,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER IN HISAR DISTT ,Saturday Night Scattered Clouds Low: 16 C  Wind light Sunday Clear High: 35 C  Wind light Sunday Night Overcast Low: 21 C  Wind light Heat Index: 27 C  Monday Scattered Clouds High: 37 C  Wind ENE 14 kmh  Heat Index,29.8573,76.4545
2009,3,22,Miscellaneous,HISSAR,9999,RABI,,HARYANA,HOW TO CONTROL TELA IN OKRA CROP ,SPRAU TOMALATHAIN  300 ML IN 200 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,3,23,Miscellaneous,HISSAR,9999,RABI,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF URD ,IMPROVED VARITIES OF URD T-9,29.8573,76.4545
2009,3,23,Miscellaneous,HISSAR,9999,RABI,,HARYANA,INFORMATION REGARDING SOWING TIME OF OKRA CROP ,SOWING TIME OF OKRA CROP  FEB-MARCH ,29.8573,76.4545
2009,3,23,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL APHID IN DADISH CROP ,SPRAY TO MITHAIL DEMETAN   250 ML IN 250 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,3,24,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,PROBLEM OF DISITIVE SYSTEM ,Escalated Level 2,29.8573,76.4545
2009,3,24,Miscellaneous,HISSAR,9999,RABI,,HARYANA,HOW TO CONTROL POWDERY MILDEW OF BITTER GOURED CROP ,SPRAY TO SULFEX  500 GM IN 200 LITER OF WATER  ACRE ,29.8573,76.4545
2009,3,24,Miscellaneous,HISSAR,9999,RABI,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF OKRA CROP ,IMPROVED VARITIES OF OKRA CROP  PUSA SAVNI HISAR UNNAT  BARSA UPHAR,29.8573,76.4545
2009,3,25,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING WEATHER ,I TOLD HIM TO CHANCE OF RAIN IS 20 TODAY,29.8573,76.4545
2009,3,25,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER IN HISAR ,TODAY IS 20 RAIN CHANCE IN HISAR ,29.8573,76.4545
2009,3,25,Miscellaneous,HISSAR,9999,RABI,,HARYANA,INFORMATION REGARDING SOWING TIME OF OKRA CROP ,I TOLD THE KISAN :- FEB TO FULL MARCH ,29.8573,76.4545
2009,3,25,Miscellaneous,HISSAR,9999,RABI,,HARYANA,HOW TO CONTROL OF GREEN TELA IN OKRA CROP ,SPRAY TO MALATHION 50EC  300ML IN 250 LITER OF WATERACRE,29.8573,76.4545
2009,3,26,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO IMPROVED THE VARITIES OF CASTER SEED ,I TOLD THE KISAN TO IMPROVED THE VARITIES OF CASTER SEED IS CH-1,29.8573,76.4545
2009,3,27,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING TO THE SUBSIDY ON SPRAY PUMP ,I TOLD THE KISAN THE SUBSIDY ON SPRAY PUMP IS 50IN HARYANA STATE PLEASE CONTECT ADOAGCONCERD IN AGRICULTURE GODAM,29.8573,76.4545
2009,3,27,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,PROBLEM OF HEATING,Escalation Level 2,29.8573,76.4545
2009,3,27,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,PROBLEM OF DISITIVE SYSTEM,Escalated Level 2,29.8573,76.4545
2009,3,27,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,SEED RATE OF OKRA CROP ,I TOLD THE KISAN SEED RATE OF OKRA CROP :- 16-18 KGACRE ,29.8573,76.4545
2009,3,27,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER OF HISAR ,I TOLD THE KISAN TODAY IS 20  OF RAIN CHANCE ,29.8573,76.4545
2009,3,27,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER IN HISAR,TODAY IS 20 RAIN IN HISAR ,29.8573,76.4545
2009,3,27,Miscellaneous,HISSAR,9999,RABI,,HARYANA,IMPROVED VARITIES OF OKRA CROP ,IMPROVED VARITIES OF OKRA CROP :- BARSA UPHAR  HISAR UNNAT  PUSHA SAVANI ,29.8573,76.4545
2009,3,27,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER IN HISAR ,TODAY IS 20  CHANCE OF HISAR ,29.8573,76.4545
2009,3,28,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,CONTROL OF GUVAVA SHOOT BORER ,SPRAY OF MONOCROTOPHOS   280 ML IN 100 LITERS OF WATER PER ACRE,29.8573,76.4545
2009,3,28,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER IN HISAR ,TODAY IS 20 CHANCE OF RAIN ,29.8573,76.4545
2009,3,29,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING WEATHER,I TOLD THE KISAN 20 CHANCE OF RAIN TODAY,29.8573,76.4545
2009,3,29,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING TO IMPROVED THE VARITIES OF C0TT0N CROP ,I TOLD THE KISAN TO IMPROVED THE VARITIES OF C0TT0N CROP IS HHH-223HHH-287H-1117,29.8573,76.4545
2009,3,29,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO IMPROVED THE VARITIES OF C0TT0N CROP ,I TOLD THE KISAN TO IMPROVED THE VARITIES OF C0TT0N CROP IS HHH-223HHH-287H-1117,29.8573,76.4545
2009,3,29,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL LLIGHT OF TAMATO CROP ,SPRAY TO INDPFIL M -45  200 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,3,29,Miscellaneous,HISSAR,9999,RABI,,HARYANA,WEATHER OF HISAR ,TODAY IS 20  CHANCE OF RAIN ,29.8573,76.4545
2009,3,30,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING NURSRY SOWING TIME OF PADDY,I TOLD THE KISAN SOWING TIME OF NURSERY 15TH MAY TO 30TH MAY,29.8573,76.4545
2009,3,30,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION RGARDING IMPROVED THE VARITIES OF URD CROP,I TOLD THE KISAN IMPROVED THE VARITIES OF URD CROP:-T-9,29.8573,76.4545
2009,3,30,Miscellaneous,HISSAR,9999,RABI,,HARYANA,INFORMATION REGARDING IMPROVED THE VARITIES OF URD CROP,I TOLD THE KISA IMPROVED THE VARITIES OF URD CROP:- T - 9,29.8573,76.4545
2009,3,30,Miscellaneous,HISSAR,9999,RABI,,HARYANA,INFORMATION REGARDING ABOUT WEATHER OF HISAR ,I TOLD THE KISAN :- TODAY IS CLOUDY BUT TOMARROW IS CLEAR ,29.8573,76.4545
2009,3,30,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING NURSRY SOWING TIME OF PADDY,I TOLD THE KISAN SOWING TIME OF NURSERY 15TH MAY TO 30TH MAY,29.8573,76.4545
2009,3,31,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL OF TELA IN OKRA CROP ,SPRAY TO MALATHION 50EC  300ML IN 250 LITER OF WATERACRE,29.8573,76.4545
2009,3,31,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING IMPROVED THE VARITIES OF URD CROP,I TOLD THE KISAN IMPROVED THE VARITIES OF URD CROP:- T-9,29.8573,76.4545
2009,3,31,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE SUBSIDY ON SPRAY PUMP ,I TOLD THE KISAN THE SUBSIDY ON SPRAY PUMP IS 50IN HARYANA STATE PLEASE CONTECT ADOAGCONCERD IN AGRICULTURE GODAM,29.8573,76.4545
2009,3,31,Miscellaneous,HISSAR,9999,RABI,,HARYANA,HOW TO CONTROL GEEN TELLA IN OKRA ,SPRAY OF MELATHEAN  400 ML IN 200 LITERS OF WATER PER ACRE ,29.8573,76.4545
2009,3,31,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING SUBSIDY IN GYPSUM ,I TOLD THE KISAN SUBSIDY IN GYPSUM :- 50  OR RS 500 PER HA,29.8573,76.4545
2009,3,31,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING SOWING TIME OF PADDY SEED ,SOWING TIME OF PADDY SEED 15 MAY -30 JUN,29.8573,76.4545
2009,3,31,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL WHITE HOPPER IN BARSEEM CROP ,SPRAY TO MALATHION  400 ML IN 300 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,3,31,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING IMPROVED THE VARITIES OF URD CROP,I TOLD THE KISAN IMPROVED THE VARITIES OF URD CROP:- T-9,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL OF DOWNY MILDEW IN CHAPPAN PUMPKIN ,SPRAY TO INDOFIL M-45  400GM IN 200 LITER OF WATERACRE,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL OF DOWNY MILDEW IN CHAPPAN PUMPKIN ,SPRAY TO INDOFIL M-45  400GM IN 200 LITER OF WATERACRE,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL OF DOWNY MILDEW IN CHAPPAN PUMPKIN ,SPRAY TO INDOFIL M45  400GM IN 200 LITER OF WATERACRE,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE SOWING TIME OF PADDY CROP ,I TOLD THE KISAN TO THE SOWING TIME OF PADDY CROP IS 15MAY  30JUN,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE SOWING TIME OF PADDY CROP ,I TOLD THE KISAN TO THE SOWING TIME OF PADDY CROP IS 15MAY - 30JUN,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE SOWING TIME OF PADDY CROP ,I TOLD THE KISAN TO THE SOWING TIME OF PADDY CROP IS 15MAY - 30JUN,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFOMATION REGARDING WEATHER IN ROHTAK ,TODAY NO CHANCE AT RAIN ,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFOMATION REGARDING WEATHER IN ROHTAK ,TODAY NO CHANCE AT RAIN ,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFOMATION REGARDING WEATHER IN ROHTAK ,TODAY NO CHANCE AT RAIN ,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHERING IN HISAR ,TODAY NO CHANCE AT RAIN ,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHERING IN HISAR ,TODAY NO CHANCE AT RAIN ,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHERING IN HISAR ,TODAY NO CHANCE AT RAIN ,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,RABI,,HARYANA,HOW TO CONTROL OF TELA IN OKRA CROP ,SPRAY TO MALATHION 50EC  300ML IN 250 LITER OF WATERACRE,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,RABI,,HARYANA,HOW TO CONTROL OF TELA IN OKRA CROP ,SPRAY TO MALATHION 50EC  300ML IN 250 LITER OF WATERACRE,29.8573,76.4545
2009,4,1,Miscellaneous,HISSAR,9999,RABI,,HARYANA,HOW TO CONTROL OF TELA IN OKRA CROP ,SPRAY TO MALATHION 50EC  300ML IN 250 LITER OF WATERACRE,29.8573,76.4545
2009,4,2,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL BLIGHT IN TAMATO CROP ,SPRAY TO INDOFIL M-45  400 GM IN 200 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,4,2,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL BLIGHT IN TAMATO CROP ,SPRAY TO INDOFIL M45  400 GM IN 200 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,4,2,Miscellaneous,HISSAR,9999,KHARIF,,HARYANA,HOW TO CONTROL BLIGHT IN TAMATO CROP ,SPRAY TO INDOFIL M-45  400 GM IN 200 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,4,2,Miscellaneous,HISSAR,9999,RABI,,HARYANA,HOW TO CONTROL APHID IN OKRA CROP ,SPRAY TO MALATHAION  400 ML IN 250 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,4,2,Miscellaneous,HISSAR,9999,RABI,,HARYANA,HOW TO CONTROL APHID IN OKRA CROP ,SPRAY TO MALATHAION  400 ML IN 250 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,4,2,Miscellaneous,HISSAR,9999,RABI,,HARYANA,HOW TO CONTROL APHID IN OKRA CROP ,SPRAY TO MALATHAION  400 ML IN 250 LITRES OF WATER  ACRE ,29.8573,76.4545
2009,4,2,Miscellaneous,HISSAR,9999,RABI,,HARYANA,HOW TO CONTROL APHID IN OKRA CROP ,SPRAY TO MALATHAION  400 ML IN 250 LITRES OF WATER  ACRE ,29.8573,76.4545
